Runs,Mins,BF,4s,6s,SR,Pos,Dismissal,Inns,Opposition,Ground,Start Date,ODINo
4,-,11,0,0,36.36,5,lbw,2,vÿSri Lanka,Cuttack,28-Dec-90,ODI # 658
53,-,70,2,0,75.71,4,lbw,2,vÿSri Lanka,Kolkata,04-Jan-91,ODI # 661
52*,-,40,5,0,130,5,not out,1,vÿPakistan,Sharjah,18-Oct-91,ODI # 680
22,-,27,3,0,81.48,5,run out,1,vÿWest Indies,Sharjah,19-Oct-91,ODI # 681
11*,-,27,1,0,40.74,5,not out,2,vÿWest Indies,Sharjah,22-Oct-91,ODI # 683
49,-,38,3,2,128.94,5,caught,2,vÿPakistan,Sharjah,23-Oct-91,ODI # 684
0,-,1,0,0,0,5,lbw,2,vÿPakistan,Sharjah,25-Oct-91,ODI # 685
62,-,73,8,1,84.93,4,caught,2,vÿSouth Africa,Kolkata,10-Nov-91,ODI # 686
4,-,8,0,0,50,4,caught,1,vÿSouth Africa,Gwalior,12-Nov-91,ODI # 687
1,-,3,0,0,33.33,4,caught,1,vÿSouth Africa,New Delhi,14-Nov-91,ODI # 688
1,14,9,0,0,11.11,4,caught,1,vÿWest Indies,Perth,06-Dec-91,ODI # 692
36,79,65,3,0,55.38,4,caught,1,vÿAustralia,Perth,08-Dec-91,ODI # 693
57,111,107,3,0,53.27,4,caught,1,vÿAustralia,Hobart,10-Dec-91,ODI # 694
48,62,57,2,0,84.21,4,caught,1,vÿWest Indies,Adelaide,14-Dec-91,ODI # 696
21,38,35,3,0,60,4,caught,1,vÿAustralia,Adelaide,15-Dec-91,ODI # 697
77,157,127,5,0,60.62,4,caught,1,vÿWest Indies,Brisbane,11-Jan-92,ODI # 702
31,64,44,1,0,70.45,5,run out,1,vÿAustralia,Sydney,14-Jan-92,ODI # 705
57*,118,88,2,0,64.77,4,not out,2,vÿWest Indies,Melbourne,16-Jan-92,ODI # 707
4,12,10,0,0,40,4,caught,2,vÿAustralia,Melbourne,18-Jan-92,ODI # 709
69,116,100,3,0,69,4,caught,2,vÿAustralia,Sydney,20-Jan-92,ODI # 711
35,51,44,5,0,79.54,4,caught,2,vÿEngland,Perth,22-Feb-92,ODI # 715
DNB,-,-,-,-,-,-,-,1,vÿSri Lanka,Mackay,28-Feb-92,ODI # 722
11,19,19,1,0,57.89,4,caught,2,vÿAustralia,Brisbane,01-Mar-92,ODI # 725
54*,91,62,3,0,87.09,5,not out,1,vÿPakistan,Sydney,04-Mar-92,ODI # 729
81,88,77,8,1,105.19,4,caught,1,vÿZimbabwe,Hamilton,07-Mar-92,ODI # 732
4,11,11,0,0,36.36,4,caught,1,vÿWest Indies,Wellington,10-Mar-92,ODI # 737
84,122,107,6,0,78.5,4,caught,1,vÿNew Zealand,Dunedin,12-Mar-92,ODI # 740
14,14,14,1,0,100,4,caught,1,vÿSouth Africa,Adelaide,15-Mar-92,ODI # 745
39,92,56,7,0,69.64,4,caught,1,vÿZimbabwe,Harare,25-Oct-92,ODI # 764
15,-,27,1,0,55.55,4,bowled,1,vÿSouth Africa,Cape Town,07-Dec-92,ODI # 770
10,-,36,0,0,27.77,4,caught,1,vÿSouth Africa,Port Elizabeth,09-Dec-92,ODI # 772
22,-,24,2,0,91.66,5,caught,2,vÿSouth Africa,Centurion,11-Dec-92,ODI # 774
21,-,44,1,0,47.72,5,caught,1,vÿSouth Africa,Johannesburg,13-Dec-92,ODI # 779
32,-,52,1,0,61.53,5,bowled,1,vÿSouth Africa,Bloemfontein,15-Dec-92,ODI # 781
23,-,39,0,0,58.97,5,caught,2,vÿSouth Africa,Durban,17-Dec-92,ODI # 783
21,-,38,3,0,55.26,3,caught,2,vÿSouth Africa,East London,19-Dec-92,ODI # 784
82*,116,81,6,1,101.23,5,not out,1,vÿEngland,Jaipur,18-Jan-93,ODI # 794
1,9,5,0,0,20,5,lbw,2,vÿEngland,Chandigarh,21-Jan-93,ODI # 795
3,7,6,0,0,50,4,caught,2,vÿEngland,Bengaluru,26-Feb-93,ODI # 809
24,42,32,1,0,75,4,bowled,1,vÿEngland,Jamshedpur,01-Mar-93,ODI # 811
5,7,6,1,0,83.33,5,bowled,2,vÿEngland,Gwalior,04-Mar-93,ODI # 813
34,42,30,2,1,113.33,5,caught,2,vÿEngland,Gwalior,05-Mar-93,ODI # 814
3,16,9,0,0,33.33,5,caught,1,vÿZimbabwe,Faridabad,19-Mar-93,ODI # 817
8*,8,6,0,0,133.33,5,not out,2,vÿZimbabwe,Guwahati,22-Mar-93,ODI # 820
DNB,-,-,-,-,-,-,-,2,vÿZimbabwe,Pune,25-Mar-93,ODI # 823
21,-,39,1,0,53.84,5,caught,1,vÿSri Lanka,Colombo (RPS),25-Jul-93,ODI # 833
15,-,30,0,0,50,5,run out,2,vÿSri Lanka,Colombo (RPS),12-Aug-93,ODI # 834
25,-,39,1,0,64.1,5,caught,1,vÿSri Lanka,Moratuwa,14-Aug-93,ODI # 835
26*,-,30,4,0,86.66,5,not out,2,vÿSri Lanka,Kanpur,07-Nov-93,ODI # 846
2,-,8,0,0,25,5,lbw,2,vÿWest Indies,Ahmedabad,16-Nov-93,ODI # 851
24,22,16,1,1,150,6,caught,1,vÿZimbabwe,Indore,18-Nov-93,ODI # 852
3,-,25,0,0,12,4,caught,1,vÿSouth Africa,Mohali,22-Nov-93,ODI # 855
15,-,31,3,0,48.38,5,caught,1,vÿSouth Africa,Kolkata,24-Nov-93,ODI # 856
28*,-,43,2,0,65.11,5,not out,1,vÿWest Indies,Kolkata,27-Nov-93,ODI # 858
1,10,5,0,0,20,5,caught,1,vÿSri Lanka,Rajkot,15-Feb-94,ODI # 879
11*,25,18,0,0,61.11,5,not out,2,vÿSri Lanka,Hyderabad (Deccan),18-Feb-94,ODI # 881
52,83,63,3,0,82.53,5,run out,1,vÿSri Lanka,Jalandhar,20-Feb-94,ODI # 883
15,22,19,1,0,78.94,5,caught,2,vÿNew Zealand,Napier,25-Mar-94,ODI # 896
82,69,49,15,2,167.34,2,caught,2,vÿNew Zealand,Auckland,27-Mar-94,ODI # 897
63,91,75,9,0,84,2,lbw,1,vÿNew Zealand,Wellington,30-Mar-94,ODI # 898
40,34,26,8,0,153.84,2,bowled,1,vÿNew Zealand,Christchurch,02-Apr-94,ODI # 899
63,125,77,7,1,81.81,2,caught,1,vÿU.A.E.,Sharjah,13-Apr-94,ODI # 904
73,96,64,10,3,114.06,2,caught,1,vÿPakistan,Sharjah,15-Apr-94,ODI # 906
6,12,7,1,0,85.71,2,caught,2,vÿAustralia,Sharjah,19-Apr-94,ODI # 910
24,59,26,4,0,92.3,2,caught,2,vÿPakistan,Sharjah,22-Apr-94,ODI # 912
11*,-,16,2,0,68.75,2,not out,1,vÿSri Lanka,Colombo (RPS),04-Sep-94,ODI # 921
6,13,5,0,0,120,2,caught,1,vÿSri Lanka,Colombo (RPS),05-Sep-94,ODI # 922
110,186,130,8,2,84.61,2,bowled,1,vÿAustralia,Colombo (RPS),09-Sep-94,ODI # 924
0,6,2,0,0,0,2,caught,2,vÿSri Lanka,Colombo (SSC),17-Sep-94,ODI # 927
0,3,4,0,0,0,2,caught,2,vÿWest Indies,Faridabad,17-Oct-94,ODI # 931
0,7,4,0,0,0,2,caught,2,vÿWest Indies,Mumbai,20-Oct-94,ODI # 933
8,28,24,0,0,33.33,3,caught,2,vÿWest Indies,Chennai,23-Oct-94,ODI # 936
115,184,136,9,3,84.55,2,run out,2,vÿNew Zealand,Vadodara,28-Oct-94,ODI # 939
34,53,47,7,0,72.34,2,bowled,2,vÿWest Indies,Kanpur,30-Oct-94,ODI # 941
62,80,54,13,0,114.81,2,bowled,1,vÿNew Zealand,Delhi,03-Nov-94,ODI # 944
66,101,68,8,0,97.05,2,caught,1,vÿWest Indies,Kolkata,05-Nov-94,ODI # 947
54,130,64,5,0,84.37,2,caught,1,vÿWest Indies,Visakhapatnam,07-Nov-94,ODI # 949
88,147,112,10,0,78.57,2,bowled,2,vÿWest Indies,Cuttack,09-Nov-94,ODI # 950
105,180,134,10,0,78.35,2,caught,1,vÿWest Indies,Jaipur,11-Nov-94,ODI # 951
13,30,15,3,0,86.66,2,caught,1,vÿNew Zealand,Napier,16-Feb-95,ODI # 976
37,75,51,3,1,72.54,2,caught,2,vÿSouth Africa,Hamilton,18-Feb-95,ODI # 977
47,65,40,7,0,117.5,2,caught,2,vÿAustralia,Dunedin,22-Feb-95,ODI # 979
48,37,30,9,1,160,2,bowled,2,vÿBangladesh,Sharjah,05-Apr-95,ODI # 993
4,13,9,1,0,44.44,2,caught,2,vÿPakistan,Sharjah,07-Apr-95,ODI # 995
112*,137,107,15,1,104.67,2,not out,2,vÿSri Lanka,Sharjah,09-Apr-95,ODI # 997
41,51,41,5,0,100,2,caught,2,vÿSri Lanka,Sharjah,14-Apr-95,ODI # 999
30,30,20,5,0,150,2,caught,1,vÿNew Zealand,Jamshedpur,15-Nov-95,ODI # 1015
39,79,51,4,0,76.47,2,caught,2,vÿNew Zealand,Amritsar,18-Nov-95,ODI # 1016
7,27,11,1,0,63.63,2,caught,2,vÿNew Zealand,Pune,24-Nov-95,ODI # 1017
65,96,59,9,1,110.16,2,run out,2,vÿNew Zealand,Nagpur,26-Nov-95,ODI # 1018
1,14,4,0,0,25,2,bowled,2,vÿNew Zealand,Mumbai (BS),29-Nov-95,ODI # 1019
127*,175,138,15,1,92.02,2,not out,2,vÿKenya,Cuttack,18-Feb-96,ODI # 1052
70,137,91,8,0,76.92,2,run out,2,vÿWest Indies,Gwalior,21-Feb-96,ODI # 1056
90,124,84,14,1,107.14,2,stumped,2,vÿAustralia,Mumbai,27-Feb-96,ODI # 1065
137,198,137,8,5,100,2,run out,1,vÿSri Lanka,Delhi,02-Mar-96,ODI # 1070
3,10,12,0,0,25,1,bowled,1,vÿZimbabwe,Kanpur,06-Mar-96,ODI # 1075
31,103,59,3,0,52.54,2,bowled,1,vÿPakistan,Bengaluru,09-Mar-96,ODI # 1078
65,96,88,9,0,73.86,1,stumped,2,vÿSri Lanka,Kolkata,13-Mar-96,ODI # 1081
28,-,31,3,1,90.32,1,caught,1,vÿSri Lanka,Singapore,03-Apr-96,ODI # 1089
100,-,111,9,1,90.09,2,stumped,1,vÿPakistan,Singapore,05-Apr-96,ODI # 1091
1,-,5,0,0,20,2,caught,2,vÿPakistan,Sharjah,12-Apr-96,ODI # 1094
2,23,15,0,0,13.33,2,caught,2,vÿSouth Africa,Sharjah,14-Apr-96,ODI # 1097
118,-,140,8,2,84.28,2,caught,1,vÿPakistan,Sharjah,15-Apr-96,ODI # 1098
17,32,26,2,0,65.38,2,caught,1,vÿSouth Africa,Sharjah,17-Apr-96,ODI # 1100
57,104,71,6,0,80.28,2,run out,2,vÿSouth Africa,Sharjah,19-Apr-96,ODI # 1101
30,30,19,5,1,157.89,2,lbw,2,vÿEngland,The Oval,23-May-96,ODI # 1102
6,26,19,0,0,31.57,2,run out,1,vÿEngland,Leeds,25-May-96,ODI # 1103
1,18,11,0,0,9.09,2,caught,1,vÿEngland,Manchester,26-May-96,ODI # 1104
110,-,138,5,1,79.71,2,run out,1,vÿSri Lanka,Colombo (RPS),28-Aug-96,ODI # 1106
40,60,46,8,0,86.95,2,caught,2,vÿZimbabwe,Colombo (SSC),01-Sep-96,ODI # 1110
7,24,11,1,0,63.63,2,caught,1,vÿAustralia,Colombo (SSC),06-Sep-96,ODI # 1113
89*,-,89,9,3,100,2,not out,2,vÿPakistan,Toronto,16-Sep-96,ODI # 1115
20,-,23,3,0,86.95,2,caught,1,vÿPakistan,Toronto,17-Sep-96,ODI # 1116
2,-,13,0,0,15.38,2,caught,1,vÿPakistan,Toronto,18-Sep-96,ODI # 1117
3,-,9,0,0,33.33,2,caught,2,vÿPakistan,Toronto,21-Sep-96,ODI # 1118
23,-,44,0,1,52.27,2,run out,2,vÿPakistan,Toronto,23-Sep-96,ODI # 1119
11,20,8,2,0,137.5,2,caught,2,vÿSouth Africa,Hyderabad (Deccan),17-Oct-96,ODI # 1127
88,189,111,9,0,79.27,2,lbw,2,vÿAustralia,Bengaluru,21-Oct-96,ODI # 1129
64,133,93,3,0,68.81,2,caught,2,vÿSouth Africa,Jaipur,23-Oct-96,ODI # 1130
28,55,38,5,0,73.68,1,lbw,1,vÿSouth Africa,Rajkot,29-Oct-96,ODI # 1132
62,-,60,8,0,103.33,1,caught,1,vÿAustralia,Mohali,03-Nov-96,ODI # 1137
67,128,88,6,0,76.13,2,caught,1,vÿSouth Africa,Mumbai,06-Nov-96,ODI # 1138
114,157,126,14,0,90.47,1,stumped,1,vÿSouth Africa,Mumbai,14-Dec-96,ODI # 1151
0,12,4,0,0,0,2,bowled,2,vÿSouth Africa,Bloemfontein,23-Jan-97,ODI # 1167
6,8,8,1,0,75,1,caught,2,vÿZimbabwe,Paarl,27-Jan-97,ODI # 1169
1,14,14,0,0,7.14,4,bowled,1,vÿSouth Africa,Port Elizabeth,02-Feb-97,ODI # 1172
14,34,24,2,0,58.33,3,caught,1,vÿSouth Africa,East London,04-Feb-97,ODI # 1173
41,81,56,1,1,73.21,4,caught,1,vÿZimbabwe,Centurion,07-Feb-97,ODI # 1174
104,121,97,8,1,107.21,2,caught,2,vÿZimbabwe,Benoni,09-Feb-97,ODI # 1175
32,55,27,6,0,118.51,2,caught,1,vÿSouth Africa,Durban,12-Feb-97,ODI # 1176
45,48,33,7,1,136.36,2,caught,2,vÿSouth Africa,Durban,13-Feb-97,ODI # 1177
13,18,15,0,1,86.66,2,caught,1,vÿZimbabwe,Bulawayo,15-Feb-97,ODI # 1178
44,57,43,10,0,102.32,1,caught,1,vÿWest Indies,Port of Spain,26-Apr-97,ODI # 1200
65*,111,70,7,0,92.85,1,not out,2,vÿWest Indies,Port of Spain,27-Apr-97,ODI # 1201
9,22,15,1,0,60,1,bowled,2,vÿWest Indies,Kingstown,30-Apr-97,ODI # 1202
1,17,11,0,0,9.09,1,caught,1,vÿWest Indies,Bridgetown,03-May-97,ODI # 1203
117,188,137,13,2,85.4,2,bowled,2,vÿNew Zealand,Bengaluru,14-May-97,ODI # 1206
2,19,4,0,0,50,2,caught,1,vÿSri Lanka,Mumbai,17-May-97,ODI # 1207
4,10,7,1,0,57.14,1,caught,2,vÿPakistan,Chennai,21-May-97,ODI # 1209
21,49,28,3,0,75,1,bowled,1,vÿSri Lanka,Colombo (RPS),18-Jul-97,ODI # 1218
TDNB,-,-,-,-,-,-,-,-,vÿPakistan,Colombo (SSC),20-Jul-97,ODI # 1219
28,36,21,5,0,133.33,2,bowled,2,vÿBangladesh,Colombo (SSC),24-Jul-97,ODI # 1221
53,109,67,2,0,79.1,4,caught,1,vÿSri Lanka,Colombo (RPS),26-Jul-97,ODI # 1222
27,55,28,3,0,96.42,1,caught,2,vÿSri Lanka,Colombo (RPS),17-Aug-97,ODI # 1223
6,4,6,1,0,100,1,lbw,1,vÿSri Lanka,Colombo (RPS),20-Aug-97,ODI # 1224
27,47,31,4,0,87.09,2,caught,1,vÿSri Lanka,Colombo (SSC),23-Aug-97,ODI # 1225
39,41,32,3,2,121.87,1,caught,2,vÿSri Lanka,Colombo (SSC),24-Aug-97,ODI # 1226
17,82,54,2,0,31.48,1,caught,1,vÿPakistan,Toronto,13-Sep-97,ODI # 1227
25*,66,45,3,0,55.55,4,not out,2,vÿPakistan,Toronto,14-Sep-97,ODI # 1228
TDNB,-,-,-,-,-,-,-,-,vÿPakistan,Toronto,17-Sep-97,ODI # 1229
0,26,10,0,0,0,4,caught,1,vÿPakistan,Toronto,18-Sep-97,ODI # 1230
6,10,7,1,0,85.71,1,caught,2,vÿPakistan,Toronto,20-Sep-97,ODI # 1231
51,106,64,4,1,79.68,1,lbw,1,vÿPakistan,Toronto,21-Sep-97,ODI # 1232
2,17,11,0,0,18.18,1,bowled,1,vÿPakistan,Hyderabad (Sind),28-Sep-97,ODI # 1233
21,24,18,2,1,116.66,1,caught,2,vÿPakistan,Karachi,30-Sep-97,ODI # 1234
7,19,11,1,0,63.63,1,caught,1,vÿPakistan,Lahore,02-Oct-97,ODI # 1236
91,146,87,4,2,104.59,4,stumped,2,vÿEngland,Sharjah,11-Dec-97,ODI # 1259
3,4,4,0,0,75,5,caught,1,vÿPakistan,Sharjah,14-Dec-97,ODI # 1262
1,3,2,0,0,50,4,run out,2,vÿWest Indies,Sharjah,16-Dec-97,ODI # 1264
82*,110,86,6,0,95.34,4,not out,2,vÿSri Lanka,Guwahati,22-Dec-97,ODI # 1267
TDNB,-,-,-,-,-,-,-,-,vÿSri Lanka,Indore,25-Dec-97,ODI # 1268
6,23,13,0,0,46.15,3,caught,1,vÿSri Lanka,Margao,28-Dec-97,ODI # 1269
54,104,76,4,0,71.05,4,caught,2,vÿBangladesh,Dhaka,10-Jan-98,ODI # 1271
67,-,44,11,0,152.27,2,stumped,1,vÿPakistan,Dhaka,11-Jan-98,ODI # 1273
95,104,78,6,5,121.79,2,bowled,2,vÿPakistan,Dhaka,14-Jan-98,ODI # 1276
1,14,6,0,0,16.66,2,bowled,1,vÿPakistan,Dhaka,16-Jan-98,ODI # 1277
41,-,26,7,1,157.69,2,caught,2,vÿPakistan,Dhaka,18-Jan-98,ODI # 1279
8,21,11,1,0,72.72,2,caught,1,vÿAustralia,Kochi,01-Apr-98,ODI # 1300
5,44,17,0,0,29.41,2,run out,1,vÿZimbabwe,Vadodara,05-Apr-98,ODI # 1305
100,132,89,5,7,112.35,2,caught,2,vÿAustralia,Kanpur,07-Apr-98,ODI # 1308
1,18,2,0,0,50,2,caught,1,vÿZimbabwe,Cuttack,09-Apr-98,ODI # 1311
15,45,24,2,0,62.5,2,caught,1,vÿAustralia,Delhi,14-Apr-98,ODI # 1316
40,62,41,5,1,97.56,1,caught,1,vÿNew Zealand,Sharjah,17-Apr-98,ODI # 1319
80,136,72,9,0,111.11,2,caught,2,vÿAustralia,Sharjah,19-Apr-98,ODI # 1322
38,93,58,2,0,65.51,1,run out,1,vÿNew Zealand,Sharjah,20-Apr-98,ODI # 1323
143,187,131,9,5,109.16,2,caught,2,vÿAustralia,Sharjah,22-Apr-98,ODI # 1325
134,195,131,12,3,102.29,2,lbw,2,vÿAustralia,Sharjah,24-Apr-98,ODI # 1327
33,48,29,6,0,113.79,2,caught,2,vÿBangladesh,Mumbai,25-May-98,ODI # 1335
18,33,25,2,0,72,2,caught,2,vÿKenya,Gwalior,28-May-98,ODI # 1336
100*,156,103,13,0,97.08,2,not out,2,vÿKenya,Kolkata,31-May-98,ODI # 1337
65,79,50,9,0,130,2,caught,2,vÿSri Lanka,Colombo (RPS),19-Jun-98,ODI # 1338
53,43,36,3,3,147.22,2,caught,2,vÿNew Zealand,Colombo (RPS),23-Jun-98,ODI # 1340
17,28,16,4,0,106.25,2,caught,2,vÿSri Lanka,Colombo (SSC),01-Jul-98,ODI # 1341
TDNB,-,-,-,-,-,-,-,-,vÿNew Zealand,Colombo (SSC),03-Jul-98,ODI # 1342
128,182,131,8,2,97.7,2,stumped,1,vÿSri Lanka,Colombo (RPS),07-Jul-98,ODI # 1344
77,157,109,9,0,70.64,2,caught,1,vÿPakistan,Toronto,20-Sep-98,ODI # 1353
127*,155,130,13,1,97.69,2,not out,2,vÿZimbabwe,Bulawayo,26-Sep-98,ODI # 1354
29,33,21,4,1,138.09,1,caught,2,vÿZimbabwe,Bulawayo,27-Sep-98,ODI # 1355
2,7,6,0,0,33.33,2,caught,2,vÿZimbabwe,Harare,30-Sep-98,ODI # 1356
141,191,128,13,3,110.15,2,run out,1,vÿAustralia,Dhaka,28-Oct-98,ODI # 1360
8,20,14,1,0,57.14,2,caught,1,vÿWest Indies,Dhaka,31-Oct-98,ODI # 1363
3,15,6,0,0,50,2,caught,2,vÿSri Lanka,Sharjah,06-Nov-98,ODI # 1366
118*,173,112,14,2,105.35,2,not out,2,vÿZimbabwe,Sharjah,08-Nov-98,ODI # 1369
18,57,28,2,0,64.28,1,caught,1,vÿSri Lanka,Sharjah,09-Nov-98,ODI # 1370
11,33,12,2,0,91.66,2,caught,2,vÿZimbabwe,Sharjah,11-Nov-98,ODI # 1373
124*,140,92,12,6,134.78,2,not out,2,vÿZimbabwe,Sharjah,13-Nov-98,ODI # 1374
0,10,5,0,0,0,2,caught,1,vÿNew Zealand,Taupo,09-Jan-99,ODI # 1378
23,37,19,4,0,121.05,2,caught,2,vÿNew Zealand,Napier,12-Jan-99,ODI # 1381
45,68,42,2,2,107.14,2,stumped,1,vÿNew Zealand,Wellington,14-Jan-99,ODI # 1383
5,27,12,1,0,41.66,1,lbw,2,vÿNew Zealand,Auckland,16-Jan-99,ODI # 1385
28,71,46,5,0,60.86,2,caught,1,vÿSouth Africa,Hove,15-May-99,ODI # 1444
140*,114,101,16,3,138.61,4,not out,1,vÿKenya,Bristol,23-May-99,ODI # 1457
2,10,3,0,0,66.66,4,bowled,1,vÿSri Lanka,Taunton,26-May-99,ODI # 1463
22,49,40,2,0,55,4,caught,1,vÿEngland,Birmingham,29-May-99,ODI # 1467
0,5,4,0,0,0,2,caught,2,vÿAustralia,The Oval,04-Jun-99,ODI # 1473
45,92,65,5,0,69.23,1,caught,1,vÿPakistan,Manchester,08-Jun-99,ODI # 1476
16,26,22,2,0,72.72,1,bowled,1,vÿNew Zealand,Nottingham,12-Jun-99,ODI # 1480
14,52,33,0,0,42.42,2,caught,1,vÿAustralia,Galle,23-Aug-99,ODI # 1486
37,105,58,1,0,63.79,2,run out,1,vÿSri Lanka,Colombo (RPS),25-Aug-99,ODI # 1487
